i,t,y,x0,x1
611,7,1.0,1.0,1.0
611,8,1.0,1.0,0.0
611,9,1.0,1.0,1.0
612,0,1.0,1.0,0.0
612,1,1.0,1.0,0.0
612,2,1.0,1.0,0.0
612,3,1.0,1.0,0.0
612,4,1.0,1.0,0.0
612,5,1.0,1.0,1.0
612,6,1.0,1.0,0.0
612,7,1.0,1.0,1.0
612,8,1.0,1.0,0.0
612,9,1.0,1.0,1.0
613,0,1.0,1.0,1.0
613,1,1.0,1.0,0.0
613,2,0.0,1.0,1.0
613,3,1.0,1.0,1.0
613,4,0.0,1.0,0.0
613,5,1.0,1.0,0.0
613,6,0.0,1.0,0.0
613,7,1.0,1.0,1.0
613,8,0.0,1.0,1.0
613,9,1.0,1.0,0.0
614,0,1.0,1.0,0.0
614,1,1.0,1.0,0.0
614,2,0.0,1.0,1.0
614,3,1.0,1.0,0.0
614,4,1.0,1.0,1.0
614,5,1.0,1.0,0.0
614,6,1.0,1.0,0.0
614,7,1.0,1.0,0.0
614,8,1.0,1.0,1.0
614,9,1.0,1.0,1.0
615,0,1.0,1.0,0.0
615,1,0.0,1.0,1.0
615,2,1.0,1.0,0.0
615,3,0.0,1.0,1.0
615,4,0.0,1.0,0.0
615,5,1.0,1.0,1.0
615,6,0.0,1.0,0.0
615,7,1.0,1.0,1.0
615,8,0.0,1.0,1.0
615,9,0.0,1.0,1.0
616,0,1.0,1.0,0.0
616,1,1.0,1.0,0.0
616,2,0.0,1.0,1.0
616,3,0.0,1.0,1.0
616,4,1.0,1.0,0.0
616,5,0.0,1.0,0.0
616,6,1.0,1.0,0.0
616,7,1.0,1.0,1.0
616,8,1.0,1.0,1.0
616,9,0.0,1.0,1.0
617,0,1.0,1.0,0.0
617,1,1.0,1.0,0.0
617,2,0.0,1.0,1.0
617,3,1.0,1.0,0.0
617,4,1.0,1.0,1.0
617,5,1.0,1.0,1.0
617,6,1.0,1.0,0.0
617,7,1.0,1.0,0.0
617,8,1.0,1.0,1.0
617,9,1.0,1.0,1.0
618,0,1.0,1.0,0.0
618,1,1.0,1.0,0.0
618,2,1.0,1.0,1.0
618,3,1.0,1.0,0.0
618,4,1.0,1.0,1.0
618,5,0.0,1.0,0.0
618,6,1.0,1.0,1.0
618,7,1.0,1.0,0.0
618,8,1.0,1.0,1.0
618,9,0.0,1.0,1.0
619,0,1.0,1.0,0.0
619,1,0.0,1.0,0.0
619,2,1.0,1.0,1.0
619,3,1.0,1.0,0.0
619,4,1.0,1.0,0.0
619,5,1.0,1.0,0.0
619,6,1.0,1.0,1.0
619,7,1.0,1.0,1.0
619,8,0.0,1.0,0.0
619,9,1.0,1.0,0.0
620,0,1.0,1.0,1.0
620,1,1.0,1.0,0.0
620,2,0.0,1.0,0.0
620,3,1.0,1.0,1.0
620,4,0.0,1.0,1.0
620,5,1.0,1.0,0.0
620,6,1.0,1.0,1.0
620,7,0.0,1.0,0.0
620,8,0.0,1.0,0.0
620,9,1.0,1.0,1.0
621,0,1.0,1.0,1.0
621,1,1.0,1.0,1.0
621,2,1.0,1.0,0.0
621,3,1.0,1.0,1.0
621,4,1.0,1.0,1.0
621,5,0.0,1.0,0.0
621,6,1.0,1.0,1.0
621,7,1.0,1.0,1.0
621,8,1.0,1.0,0.0
621,9,0.0,1.0,1.0
622,0,0.0,1.0,1.0
622,1,0.0,1.0,1.0
622,2,1.0,1.0,1.0
622,3,0.0,1.0,0.0
622,4,1.0,1.0,0.0
622,5,0.0,1.0,0.0
622,6,0.0,1.0,1.0
622,7,0.0,1.0,1.0
622,8,0.0,1.0,0.0
622,9,1.0,1.0,0.0
623,0,1.0,1.0,1.0
623,1,1.0,1.0,1.0
623,2,1.0,1.0,0.0
623,3,1.0,1.0,1.0
623,4,1.0,1.0,1.0
623,5,0.0,1.0,0.0
623,6,0.0,1.0,1.0
623,7,1.0,1.0,1.0
623,8,0.0,1.0,1.0
623,9,1.0,1.0,1.0
624,0,0.0,1.0,1.0
624,1,0.0,1.0,1.0
624,2,0.0,1.0,0.0
624,3,1.0,1.0,1.0
624,4,1.0,1.0,1.0
624,5,0.0,1.0,0.0
624,6,0.0,1.0,1.0
624,7,1.0,1.0,0.0
624,8,0.0,1.0,1.0
624,9,0.0,1.0,0.0
625,0,1.0,1.0,0.0
625,1,1.0,1.0,1.0
625,2,1.0,1.0,0.0
625,3,0.0,1.0,1.0
625,4,0.0,1.0,0.0
625,5,1.0,1.0,1.0
625,6,1.0,1.0,0.0
625,7,0.0,1.0,1.0
625,8,0.0,1.0,1.0
625,9,1.0,1.0,1.0
626,0,0.0,1.0,0.0
626,1,0.0,1.0,1.0
626,2,0.0,1.0,1.0
626,3,0.0,1.0,1.0
626,4,1.0,1.0,0.0
626,5,0.0,1.0,0.0
626,6,1.0,1.0,1.0
626,7,1.0,1.0,0.0
626,8,1.0,1.0,1.0
626,9,1.0,1.0,1.0
627,0,0.0,1.0,1.0
627,1,1.0,1.0,1.0
627,2,0.0,1.0,0.0
627,3,0.0,1.0,0.0
627,4,0.0,1.0,0.0
627,5,0.0,1.0,0.0
627,6,0.0,1.0,1.0
627,7,0.0,1.0,0.0
627,8,0.0,1.0,0.0
627,9,0.0,1.0,0.0
628,0,0.0,1.0,0.0
628,1,1.0,1.0,0.0
628,2,0.0,1.0,1.0
628,3,1.0,1.0,0.0
628,4,0.0,1.0,1.0
628,5,1.0,1.0,0.0
628,6,1.0,1.0,1.0
628,7,0.0,1.0,0.0
628,8,1.0,1.0,0.0
628,9,1.0,1.0,0.0
629,0,0.0,1.0,1.0
629,1,0.0,1.0,0.0
629,2,0.0,1.0,1.0
629,3,1.0,1.0,0.0
629,4,1.0,1.0,1.0
629,5,1.0,1.0,1.0
629,6,0.0,1.0,1.0
629,7,1.0,1.0,1.0
629,8,1.0,1.0,1.0
629,9,1.0,1.0,1.0
630,0,1.0,1.0,0.0
630,1,1.0,1.0,0.0
630,2,1.0,1.0,1.0
630,3,1.0,1.0,0.0
630,4,0.0,1.0,0.0
630,5,1.0,1.0,1.0
630,6,1.0,1.0,0.0
630,7,1.0,1.0,0.0
630,8,1.0,1.0,1.0
630,9,1.0,1.0,1.0
631,0,0.0,1.0,1.0
631,1,1.0,1.0,0.0
631,2,0.0,1.0,0.0
631,3,1.0,1.0,1.0
631,4,0.0,1.0,0.0
631,5,0.0,1.0,1.0
631,6,0.0,1.0,1.0
631,7,1.0,1.0,1.0
631,8,0.0,1.0,1.0
631,9,0.0,1.0,0.0
632,0,1.0,1.0,0.0
632,1,0.0,1.0,1.0
632,2,0.0,1.0,1.0
632,3,0.0,1.0,0.0
632,4,1.0,1.0,0.0
632,5,0.0,1.0,1.0
632,6,0.0,1.0,1.0
632,7,1.0,1.0,1.0
632,8,0.0,1.0,1.0
632,9,0.0,1.0,1.0
633,0,1.0,1.0,0.0
633,1,1.0,1.0,0.0
633,2,1.0,1.0,0.0
633,3,0.0,1.0,1.0
633,4,1.0,1.0,0.0
633,5,0.0,1.0,0.0
633,6,1.0,1.0,0.0
633,7,0.0,1.0,0.0
633,8,1.0,1.0,1.0
633,9,1.0,1.0,0.0
634,0,1.0,1.0,1.0
634,1,1.0,1.0,1.0
634,2,1.0,1.0,1.0
634,3,0.0,1.0,1.0
634,4,1.0,1.0,1.0
634,5,0.0,1.0,1.0
634,6,1.0,1.0,0.0
634,7,1.0,1.0,1.0
634,8,0.0,1.0,1.0
634,9,0.0,1.0,0.0
635,0,0.0,1.0,0.0
635,1,1.0,1.0,1.0
635,2,1.0,1.0,0.0
635,3,1.0,1.0,0.0
635,4,1.0,1.0,0.0
635,5,0.0,1.0,1.0
635,6,1.0,1.0,0.0
635,7,1.0,1.0,1.0
635,8,1.0,1.0,1.0
635,9,1.0,1.0,1.0
636,0,1.0,1.0,0.0
636,1,0.0,1.0,0.0
636,2,0.0,1.0,0.0
636,3,1.0,1.0,0.0
636,4,1.0,1.0,1.0
636,5,1.0,1.0,0.0
636,6,1.0,1.0,1.0
636,7,1.0,1.0,0.0
636,8,0.0,1.0,0.0
636,9,0.0,1.0,0.0
637,0,1.0,1.0,0.0
637,1,1.0,1.0,1.0
637,2,1.0,1.0,0.0
637,3,1.0,1.0,0.0
637,4,1.0,1.0,0.0
637,5,1.0,1.0,0.0
637,6,1.0,1.0,0.0
637,7,1.0,1.0,1.0
637,8,1.0,1.0,0.0
637,9,0.0,1.0,0.0
638,0,1.0,1.0,1.0
638,1,1.0,1.0,1.0
638,2,1.0,1.0,0.0
638,3,1.0,1.0,1.0
638,4,1.0,1.0,1.0
638,5,1.0,1.0,0.0
638,6,1.0,1.0,1.0
638,7,1.0,1.0,1.0
638,8,1.0,1.0,0.0
638,9,0.0,1.0,0.0
639,0,1.0,1.0,1.0
639,1,1.0,1.0,0.0
639,2,0.0,1.0,1.0
639,3,1.0,1.0,0.0
639,4,0.0,1.0,0.0
639,5,1.0,1.0,1.0
639,6,0.0,1.0,1.0
639,7,1.0,1.0,0.0
639,8,1.0,1.0,0.0
639,9,1.0,1.0,1.0
640,0,0.0,1.0,1.0
640,1,1.0,1.0,1.0
640,2,0.0,1.0,1.0
640,3,0.0,1.0,1.0
640,4,1.0,1.0,0.0
640,5,0.0,1.0,1.0
640,6,0.0,1.0,1.0
640,7,0.0,1.0,0.0
640,8,0.0,1.0,0.0
640,9,1.0,1.0,1.0
641,0,1.0,1.0,1.0
641,1,0.0,1.0,0.0
641,2,1.0,1.0,1.0
641,3,1.0,1.0,0.0
641,4,1.0,1.0,1.0
641,5,1.0,1.0,0.0
641,6,1.0,1.0,0.0
641,7,1.0,1.0,1.0
641,8,1.0,1.0,1.0
641,9,1.0,1.0,1.0
642,0,0.0,1.0,0.0
642,1,1.0,1.0,1.0
642,2,1.0,1.0,1.0
642,3,0.0,1.0,0.0
642,4,1.0,1.0,0.0
642,5,0.0,1.0,0.0
642,6,0.0,1.0,1.0
642,7,1.0,1.0,1.0
642,8,1.0,1.0,0.0
642,9,0.0,1.0,1.0
643,0,0.0,1.0,0.0
643,1,1.0,1.0,0.0
643,2,0.0,1.0,1.0
643,3,1.0,1.0,1.0
643,4,1.0,1.0,1.0
643,5,1.0,1.0,0.0
643,6,0.0,1.0,0.0
643,7,0.0,1.0,0.0
643,8,1.0,1.0,0.0
643,9,1.0,1.0,0.0
644,0,0.0,1.0,1.0
644,1,1.0,1.0,1.0
644,2,1.0,1.0,0.0
644,3,0.0,1.0,1.0
644,4,1.0,1.0,0.0
644,5,1.0,1.0,0.0
644,6,0.0,1.0,1.0
644,7,0.0,1.0,0.0
644,8,0.0,1.0,0.0
644,9,0.0,1.0,0.0
645,0,0.0,1.0,0.0
645,1,1.0,1.0,0.0
645,2,0.0,1.0,1.0
645,3,1.0,1.0,1.0
645,4,0.0,1.0,0.0
645,5,1.0,1.0,1.0
645,6,1.0,1.0,1.0
645,7,1.0,1.0,0.0
645,8,1.0,1.0,1.0
645,9,0.0,1.0,0.0
646,0,1.0,1.0,1.0
646,1,1.0,1.0,0.0
646,2,0.0,1.0,1.0
646,3,1.0,1.0,0.0
646,4,0.0,1.0,0.0
646,5,0.0,1.0,0.0
646,6,1.0,1.0,1.0
646,7,0.0,1.0,1.0
646,8,1.0,1.0,1.0
646,9,0.0,1.0,0.0
647,0,1.0,1.0,1.0
647,1,0.0,1.0,0.0
647,2,0.0,1.0,0.0
647,3,1.0,1.0,1.0
647,4,1.0,1.0,0.0
647,5,1.0,1.0,0.0
647,6,1.0,1.0,1.0
647,7,1.0,1.0,0.0
647,8,0.0,1.0,0.0
647,9,0.0,1.0,1.0
648,0,1.0,1.0,1.0
648,1,1.0,1.0,1.0
648,2,1.0,1.0,1.0
648,3,1.0,1.0,1.0
648,4,1.0,1.0,0.0
648,5,0.0,1.0,0.0
648,6,0.0,1.0,0.0
648,7,1.0,1.0,0.0
648,8,1.0,1.0,0.0
648,9,0.0,1.0,0.0
649,0,0.0,1.0,0.0
649,1,0.0,1.0,1.0
649,2,1.0,1.0,1.0
649,3,1.0,1.0,0.0
649,4,1.0,1.0,1.0
649,5,1.0,1.0,1.0
649,6,1.0,1.0,0.0
649,7,1.0,1.0,1.0
649,8,1.0,1.0,1.0
649,9,1.0,1.0,1.0
650,0,0.0,1.0,1.0
650,1,0.0,1.0,1.0
650,2,1.0,1.0,1.0
650,3,1.0,1.0,0.0
650,4,0.0,1.0,1.0
650,5,1.0,1.0,0.0
650,6,1.0,1.0,1.0
650,7,0.0,1.0,1.0
650,8,0.0,1.0,0.0
650,9,0.0,1.0,1.0
651,0,1.0,1.0,1.0
651,1,1.0,1.0,1.0
651,2,1.0,1.0,1.0
651,3,0.0,1.0,0.0
651,4,1.0,1.0,0.0
651,5,1.0,1.0,0.0
651,6,1.0,1.0,1.0
651,7,1.0,1.0,1.0
651,8,1.0,1.0,0.0
651,9,1.0,1.0,0.0
652,0,1.0,1.0,0.0
652,1,1.0,1.0,0.0
652,2,1.0,1.0,0.0
652,3,0.0,1.0,0.0
652,4,1.0,1.0,1.0
652,5,1.0,1.0,0.0
652,6,1.0,1.0,0.0
652,7,1.0,1.0,1.0
652,8,1.0,1.0,0.0
652,9,1.0,1.0,0.0
653,0,1.0,1.0,1.0
653,1,1.0,1.0,1.0
653,2,1.0,1.0,1.0
653,3,1.0,1.0,0.0
653,4,1.0,1.0,1.0
653,5,1.0,1.0,0.0
653,6,1.0,1.0,1.0
653,7,1.0,1.0,0.0
653,8,1.0,1.0,0.0
653,9,1.0,1.0,0.0
654,0,1.0,1.0,0.0
654,1,0.0,1.0,0.0
654,2,0.0,1.0,0.0
654,3,0.0,1.0,1.0
654,4,1.0,1.0,1.0
654,5,1.0,1.0,0.0
654,6,0.0,1.0,0.0
654,7,0.0,1.0,0.0
654,8,0.0,1.0,0.0
654,9,0.0,1.0,0.0
655,0,1.0,1.0,0.0
655,1,1.0,1.0,1.0
655,2,1.0,1.0,0.0
655,3,1.0,1.0,0.0
655,4,1.0,1.0,1.0
655,5,1.0,1.0,0.0
655,6,1.0,1.0,0.0
655,7,1.0,1.0,0.0
655,8,1.0,1.0,0.0
655,9,1.0,1.0,0.0
656,0,1.0,1.0,0.0
656,1,1.0,1.0,0.0
656,2,1.0,1.0,0.0
656,3,1.0,1.0,0.0
656,4,1.0,1.0,1.0
656,5,0.0,1.0,0.0
656,6,1.0,1.0,0.0
656,7,1.0,1.0,0.0
656,8,1.0,1.0,0.0
656,9,1.0,1.0,1.0
657,0,1.0,1.0,1.0
657,1,1.0,1.0,0.0
657,2,1.0,1.0,0.0
657,3,0.0,1.0,0.0
657,4,1.0,1.0,0.0
657,5,1.0,1.0,0.0
657,6,1.0,1.0,1.0
657,7,1.0,1.0,1.0
657,8,1.0,1.0,1.0
657,9,1.0,1.0,0.0
658,0,0.0,1.0,1.0
658,1,0.0,1.0,0.0
658,2,0.0,1.0,1.0
658,3,0.0,1.0,1.0
658,4,1.0,1.0,1.0
658,5,1.0,1.0,0.0
658,6,1.0,1.0,0.0
658,7,1.0,1.0,0.0
658,8,1.0,1.0,0.0
658,9,1.0,1.0,1.0
659,0,1.0,1.0,0.0
659,1,1.0,1.0,0.0
659,2,1.0,1.0,0.0
659,3,1.0,1.0,1.0
659,4,1.0,1.0,0.0
659,5,1.0,1.0,1.0
659,6,1.0,1.0,1.0
659,7,1.0,1.0,0.0
659,8,1.0,1.0,1.0
659,9,1.0,1.0,0.0
660,0,1.0,1.0,0.0
660,1,1.0,1.0,0.0
660,2,1.0,1.0,0.0
660,3,1.0,1.0,0.0
660,4,1.0,1.0,1.0
660,5,1.0,1.0,1.0
660,6,1.0,1.0,1.0
660,7,0.0,1.0,0.0
660,8,1.0,1.0,0.0
660,9,0.0,1.0,0.0
661,0,1.0,1.0,1.0
661,1,1.0,1.0,1.0
661,2,0.0,1.0,1.0
661,3,1.0,1.0,1.0
661,4,1.0,1.0,0.0
661,5,1.0,1.0,0.0
661,6,1.0,1.0,0.0
661,7,1.0,1.0,1.0
661,8,0.0,1.0,0.0
661,9,0.0,1.0,1.0
662,0,1.0,1.0,1.0
662,1,0.0,1.0,0.0
662,2,1.0,1.0,1.0
662,3,1.0,1.0,1.0
662,4,1.0,1.0,1.0
662,5,1.0,1.0,1.0
662,6,1.0,1.0,1.0
662,7,0.0,1.0,1.0
662,8,0.0,1.0,0.0
662,9,1.0,1.0,1.0
663,0,1.0,1.0,0.0
663,1,1.0,1.0,0.0
663,2,1.0,1.0,1.0
663,3,1.0,1.0,0.0
663,4,0.0,1.0,0.0
663,5,0.0,1.0,0.0
663,6,1.0,1.0,0.0
663,7,0.0,1.0,0.0
663,8,1.0,1.0,1.0
663,9,0.0,1.0,1.0
664,0,0.0,1.0,0.0
664,1,1.0,1.0,1.0
664,2,0.0,1.0,0.0
664,3,0.0,1.0,1.0
664,4,1.0,1.0,1.0
664,5,1.0,1.0,1.0
664,6,0.0,1.0,0.0
664,7,1.0,1.0,1.0
664,8,1.0,1.0,1.0
664,9,1.0,1.0,0.0
665,0,1.0,1.0,1.0
665,1,0.0,1.0,1.0
665,2,1.0,1.0,0.0
665,3,0.0,1.0,1.0
665,4,1.0,1.0,1.0
665,5,1.0,1.0,0.0
665,6,1.0,1.0,1.0
665,7,0.0,1.0,1.0
665,8,1.0,1.0,1.0
665,9,1.0,1.0,0.0
666,0,0.0,1.0,1.0
666,1,1.0,1.0,1.0
666,2,1.0,1.0,1.0
666,3,0.0,1.0,1.0
666,4,1.0,1.0,1.0
666,5,1.0,1.0,1.0
666,6,0.0,1.0,1.0
666,7,0.0,1.0,0.0
666,8,0.0,1.0,0.0
666,9,1.0,1.0,1.0
667,0,1.0,1.0,1.0
667,1,0.0,1.0,0.0
667,2,1.0,1.0,0.0
667,3,0.0,1.0,1.0
667,4,1.0,1.0,1.0
667,5,0.0,1.0,0.0
667,6,0.0,1.0,0.0
667,7,0.0,1.0,0.0
667,8,0.0,1.0,0.0
667,9,1.0,1.0,1.0
668,0,0.0,1.0,1.0
668,1,1.0,1.0,0.0
668,2,1.0,1.0,1.0
668,3,0.0,1.0,1.0
668,4,1.0,1.0,1.0
668,5,0.0,1.0,0.0
668,6,1.0,1.0,0.0
668,7,1.0,1.0,0.0
668,8,0.0,1.0,0.0
668,9,1.0,1.0,1.0
669,0,1.0,1.0,1.0
669,1,1.0,1.0,0.0
669,2,1.0,1.0,0.0
669,3,0.0,1.0,0.0
669,4,1.0,1.0,1.0
669,5,1.0,1.0,0.0
669,6,0.0,1.0,1.0
669,7,1.0,1.0,1.0
669,8,1.0,1.0,1.0
669,9,1.0,1.0,1.0
670,0,1.0,1.0,1.0
670,1,0.0,1.0,0.0
670,2,1.0,1.0,1.0
670,3,1.0,1.0,0.0
670,4,1.0,1.0,1.0
670,5,1.0,1.0,0.0
670,6,0.0,1.0,1.0
670,7,1.0,1.0,1.0
670,8,0.0,1.0,1.0
670,9,1.0,1.0,1.0
671,0,1.0,1.0,1.0
671,1,1.0,1.0,0.0
671,2,1.0,1.0,0.0
671,3,0.0,1.0,1.0
671,4,1.0,1.0,0.0
671,5,1.0,1.0,1.0
671,6,0.0,1.0,0.0
671,7,0.0,1.0,0.0
671,8,1.0,1.0,0.0
671,9,1.0,1.0,0.0
672,0,0.0,1.0,0.0
672,1,0.0,1.0,0.0
672,2,0.0,1.0,1.0
672,3,1.0,1.0,1.0
672,4,1.0,1.0,0.0
672,5,1.0,1.0,0.0
672,6,0.0,1.0,1.0
672,7,1.0,1.0,1.0
672,8,0.0,1.0,0.0
672,9,0.0,1.0,0.0
673,0,0.0,1.0,0.0
673,1,0.0,1.0,1.0
673,2,0.0,1.0,1.0
673,3,0.0,1.0,1.0
673,4,1.0,1.0,1.0
673,5,0.0,1.0,0.0
673,6,0.0,1.0,1.0
673,7,0.0,1.0,0.0
673,8,0.0,1.0,1.0
673,9,0.0,1.0,1.0
674,0,1.0,1.0,0.0
674,1,1.0,1.0,1.0
674,2,1.0,1.0,0.0
674,3,0.0,1.0,0.0
674,4,1.0,1.0,1.0
674,5,1.0,1.0,1.0
674,6,1.0,1.0,0.0
674,7,0.0,1.0,1.0
674,8,0.0,1.0,1.0
674,9,1.0,1.0,1.0
675,0,1.0,1.0,1.0
675,1,1.0,1.0,1.0
675,2,1.0,1.0,1.0
675,3,1.0,1.0,1.0
675,4,1.0,1.0,0.0
675,5,1.0,1.0,0.0
675,6,1.0,1.0,1.0
675,7,0.0,1.0,1.0
675,8,1.0,1.0,0.0
675,9,1.0,1.0,1.0
676,0,1.0,1.0,1.0
676,1,0.0,1.0,1.0
676,2,0.0,1.0,0.0
676,3,1.0,1.0,1.0
676,4,1.0,1.0,0.0
676,5,0.0,1.0,0.0
676,6,1.0,1.0,0.0
676,7,1.0,1.0,0.0
676,8,0.0,1.0,0.0
676,9,0.0,1.0,0.0
677,0,1.0,1.0,0.0
677,1,0.0,1.0,1.0
677,2,1.0,1.0,1.0
677,3,1.0,1.0,0.0
677,4,1.0,1.0,0.0
677,5,1.0,1.0,0.0
677,6,1.0,1.0,1.0
677,7,1.0,1.0,0.0
677,8,1.0,1.0,0.0
677,9,1.0,1.0,1.0
678,0,0.0,1.0,0.0
678,1,0.0,1.0,1.0
678,2,0.0,1.0,0.0
678,3,0.0,1.0,1.0
678,4,1.0,1.0,0.0
678,5,0.0,1.0,0.0
678,6,1.0,1.0,1.0
678,7,0.0,1.0,1.0
678,8,1.0,1.0,1.0
678,9,1.0,1.0,1.0
679,0,1.0,1.0,1.0
679,1,1.0,1.0,1.0
679,2,1.0,1.0,0.0
679,3,0.0,1.0,1.0
679,4,0.0,1.0,0.0
679,5,0.0,1.0,0.0
679,6,1.0,1.0,0.0
679,7,0.0,1.0,0.0
679,8,1.0,1.0,1.0
679,9,1.0,1.0,0.0
680,0,1.0,1.0,1.0
680,1,1.0,1.0,1.0
680,2,1.0,1.0,1.0
680,3,0.0,1.0,0.0
680,4,1.0,1.0,0.0
680,5,1.0,1.0,0.0
680,6,1.0,1.0,1.0
680,7,1.0,1.0,1.0
680,8,1.0,1.0,1.0
680,9,1.0,1.0,0.0
681,0,1.0,1.0,1.0
681,1,1.0,1.0,0.0
681,2,1.0,1.0,1.0
681,3,0.0,1.0,0.0
681,4,1.0,1.0,0.0
681,5,0.0,1.0,1.0
681,6,1.0,1.0,0.0
681,7,0.0,1.0,0.0
681,8,1.0,1.0,1.0
681,9,1.0,1.0,0.0
682,0,1.0,1.0,1.0
682,1,1.0,1.0,1.0
682,2,0.0,1.0,1.0
682,3,0.0,1.0,0.0
682,4,1.0,1.0,1.0
682,5,0.0,1.0,0.0
682,6,1.0,1.0,1.0
682,7,1.0,1.0,1.0
682,8,0.0,1.0,0.0
682,9,1.0,1.0,1.0
683,0,1.0,1.0,1.0
683,1,0.0,1.0,1.0
683,2,1.0,1.0,0.0
683,3,1.0,1.0,0.0
683,4,1.0,1.0,0.0
683,5,1.0,1.0,1.0
683,6,1.0,1.0,1.0
683,7,1.0,1.0,1.0
683,8,1.0,1.0,0.0
683,9,1.0,1.0,0.0
684,0,1.0,1.0,0.0
684,1,1.0,1.0,0.0
684,2,1.0,1.0,1.0
684,3,1.0,1.0,0.0
684,4,1.0,1.0,1.0
684,5,0.0,1.0,1.0
684,6,0.0,1.0,0.0
684,7,1.0,1.0,0.0
684,8,1.0,1.0,0.0
684,9,1.0,1.0,1.0
685,0,1.0,1.0,0.0
685,1,1.0,1.0,1.0
685,2,1.0,1.0,1.0
685,3,1.0,1.0,0.0
685,4,1.0,1.0,0.0
685,5,1.0,1.0,0.0
685,6,1.0,1.0,0.0
685,7,1.0,1.0,0.0
685,8,1.0,1.0,1.0
685,9,1.0,1.0,1.0
686,0,0.0,1.0,0.0
686,1,1.0,1.0,1.0
686,2,1.0,1.0,1.0
686,3,1.0,1.0,1.0
686,4,0.0,1.0,0.0
686,5,1.0,1.0,0.0
686,6,1.0,1.0,0.0
686,7,1.0,1.0,1.0
686,8,0.0,1.0,1.0
686,9,0.0,1.0,1.0
687,0,1.0,1.0,0.0
687,1,1.0,1.0,0.0
687,2,0.0,1.0,1.0
687,3,1.0,1.0,0.0
687,4,1.0,1.0,1.0
687,5,0.0,1.0,1.0
687,6,1.0,1.0,1.0
687,7,1.0,1.0,1.0
687,8,0.0,1.0,0.0
687,9,1.0,1.0,0.0
688,0,0.0,1.0,1.0
688,1,0.0,1.0,1.0
688,2,1.0,1.0,0.0
688,3,0.0,1.0,0.0
688,4,1.0,1.0,0.0
688,5,1.0,1.0,0.0
688,6,0.0,1.0,1.0
688,7,1.0,1.0,1.0
688,8,0.0,1.0,0.0
688,9,1.0,1.0,0.0
689,0,0.0,1.0,1.0
689,1,1.0,1.0,0.0
689,2,0.0,1.0,1.0
689,3,1.0,1.0,0.0
689,4,1.0,1.0,1.0
689,5,1.0,1.0,1.0
689,6,1.0,1.0,1.0
689,7,1.0,1.0,0.0
689,8,1.0,1.0,1.0
689,9,1.0,1.0,1.0
690,0,1.0,1.0,0.0
690,1,1.0,1.0,1.0
690,2,1.0,1.0,0.0
690,3,0.0,1.0,1.0
690,4,0.0,1.0,1.0
690,5,1.0,1.0,0.0
690,6,1.0,1.0,0.0
690,7,1.0,1.0,1.0
690,8,0.0,1.0,1.0
690,9,1.0,1.0,1.0
691,0,0.0,1.0,1.0
691,1,1.0,1.0,0.0
691,2,1.0,1.0,1.0
691,3,0.0,1.0,1.0
691,4,0.0,1.0,1.0
691,5,0.0,1.0,1.0
691,6,1.0,1.0,1.0
691,7,0.0,1.0,0.0
691,8,0.0,1.0,1.0
691,9,0.0,1.0,1.0
692,0,1.0,1.0,1.0
692,1,1.0,1.0,0.0
692,2,1.0,1.0,1.0
692,3,1.0,1.0,0.0
692,4,1.0,1.0,0.0
692,5,1.0,1.0,0.0
692,6,1.0,1.0,0.0
692,7,1.0,1.0,1.0
692,8,1.0,1.0,0.0
692,9,1.0,1.0,1.0
693,0,1.0,1.0,1.0
693,1,1.0,1.0,1.0
693,2,1.0,1.0,0.0
693,3,1.0,1.0,0.0
693,4,1.0,1.0,1.0
693,5,1.0,1.0,0.0
693,6,0.0,1.0,0.0
693,7,1.0,1.0,1.0
693,8,1.0,1.0,0.0
693,9,0.0,1.0,0.0
694,0,1.0,1.0,1.0
694,1,0.0,1.0,1.0
694,2,1.0,1.0,1.0
694,3,1.0,1.0,0.0
694,4,1.0,1.0,1.0
694,5,0.0,1.0,0.0
694,6,1.0,1.0,0.0
694,7,0.0,1.0,0.0
694,8,1.0,1.0,1.0
694,9,1.0,1.0,0.0
695,0,1.0,1.0,1.0
695,1,1.0,1.0,0.0
695,2,1.0,1.0,0.0
695,3,1.0,1.0,0.0
695,4,1.0,1.0,1.0
695,5,1.0,1.0,1.0
695,6,1.0,1.0,0.0
695,7,1.0,1.0,1.0
695,8,1.0,1.0,1.0
695,9,1.0,1.0,0.0
696,0,0.0,1.0,0.0
696,1,1.0,1.0,0.0
696,2,0.0,1.0,1.0
696,3,1.0,1.0,0.0
696,4,1.0,1.0,0.0
696,5,0.0,1.0,1.0
696,6,0.0,1.0,1.0
696,7,0.0,1.0,0.0
696,8,1.0,1.0,0.0
696,9,1.0,1.0,1.0
697,0,1.0,1.0,0.0
697,1,1.0,1.0,1.0
697,2,1.0,1.0,0.0
697,3,0.0,1.0,0.0
697,4,0.0,1.0,1.0
697,5,1.0,1.0,1.0
697,6,0.0,1.0,0.0
697,7,1.0,1.0,1.0
697,8,0.0,1.0,0.0
697,9,0.0,1.0,0.0
698,0,0.0,1.0,0.0
698,1,1.0,1.0,0.0
698,2,0.0,1.0,1.0
698,3,0.0,1.0,0.0
698,4,1.0,1.0,1.0
698,5,1.0,1.0,1.0
698,6,0.0,1.0,0.0
698,7,1.0,1.0,0.0
698,8,1.0,1.0,0.0
698,9,1.0,1.0,1.0
699,0,1.0,1.0,1.0
